id,title,description,link,condition,price,availability,image link,gtin,mpn,brand
Ma544,Traversin sarrasin rond 6x12,Buy Traversin sarrasin rond 6x12 from Massage Boutik,https://massageboutik.com/en/massage-equipment/212-traversin-sarrasin-rond-6x12.html,new,CAD$15.99,In Stock,https://massageboutik.com/1028-large_default/traversin-sarrasin-rond-6x12.jpg,,AH778SV612-XXX,"
						Allez Housses
					"
Ma545,3 pieces cotton sheet set,"3 piece cotton sheet set,
,
,100% cotton, soft and extensible,
",https://massageboutik.com/en/massage-linen/204-3-pieces-cotton-sheet-set.html,new,CAD$54.99,In Stock,https://massageboutik.com/503-large_default/3-pieces-cotton-sheet-set.jpg,,,"
						Allez Housses
					"
Ma546,Nourishing Dry Gray Clay,"Nourishing Dry Gray Clay,
,Our 100% Pure and Natural Canadian Clay are bursting with essential minerals that contribute to maintaining healthy skin. The body wraps release their natural richness to enhance the beauty of the skin.,
,Certified Ecocert.,
,
",https://massageboutik.com/en/body-care/200-soothing-dry-gray-clay.html,new,CAD$22.95,In Stock,https://massageboutik.com/4005-large_default/soothing-dry-gray-clay.jpg,,,"
						BioOrigin
					"
Ma547,100% Natural Massage Gel - Muscle Relief,"100% Natural Massage Gel - Muscle Relief,
,A perfect formula for muscle relief.,
,
,Light texture ,
,Long-lasting glide ,
,Soft-on-hands formula,
,GMO-free,
,315 massages per gallon,
",https://massageboutik.com/en/massage-products/182-100-natural-massage-gel-muscle-relief.html,new,CAD$19.95,In Stock,https://massageboutik.com/4014-large_default/100-natural-massage-gel-muscle-relief.jpg,,10-619 / 10-636 / 10-638,"
						BioOrigin
					"
Ma548,Pulmo Air Balm,"Our therapeutic massage balms offer you a soft blend of hypo-allergenic, organic dry oils, organic plants macerated for months in our workshop and top quality, 100% pure essential oils.",https://massageboutik.com/en/massage-butters-and-balms/56-pulmo-air-balm.html,new,CAD$15.99,In Stock,https://massageboutik.com/173-large_default/pulmo-air-balm.jpg,,,"
						Les Soins Corporels l'Herbier
					"
Ma549,Healthy Benefits Massage Creme,"Healthy Benefits Massage Creme is a rich, thick formula with powerful anti-oxidants of Pomegranate, Green Tea, White Grape and Grapeseed. ",https://massageboutik.com/en/massage-products/157-healthy-benefits-massage-creme.html,new,CAD$6.25,In Stock,https://massageboutik.com/4044-large_default/healthy-benefits-massage-creme.jpg,,HBBC,"
						Biotone
					"
Ma550,Muscle & Joint Relief Therapeutic Massage Creme,This revolutionary therapeutic creme utilizes naturally healing ingredients to provide the ultimate massage for clients with sore joints and aching muscles.,https://massageboutik.com/en/massage-products/162-muscle-joint-relief-therapeutic-massage-creme.html,new,CAD$46.99,In Stock,https://massageboutik.com/3924-large_default/muscle-joint-relief-therapeutic-massage-creme.jpg,,MJTMCXXX,"
						Biotone
					"
Ma551,Bambino - Massage Cream Milk Chocolate,"Milk chocolate is a gentle chocolaty lotion with hints of oranges, comforting and ideal for moisturizing and massaging your child.",https://massageboutik.com/en/massage-products/126-bambino-massage-cream-milk-chocolate.html,new,CAD$9.59,In Stock,https://massageboutik.com/345-large_default/bambino-massage-cream-milk-chocolate.jpg,,BAMXXXMCH,"
						Les Soins Corporels l'Herbier
					"
Ma552,Body and Massage Balm – Conception & Baby,"Body and Massage Balm – Conception and Baby,
,This balm—crafted from sweet almond oil, organic sunflower oil and vitamin E—is a favorite for its gentle moisturizing qualities and softness during pregnancy (belly and bust) and breastfeeding. Once baby arrives, use it to massage and pamper your little one!",https://massageboutik.com/en/massage-products/51-conception-baby-balm.html,new,CAD$15.99,In Stock,https://massageboutik.com/141-large_default/conception-baby-balm.jpg,,,"
						Les Soins Corporels l'Herbier
					"
Ma553,Biogel – Muscular & Pulmonary,"BIOGEL Muscular & Pulmonary is recommended for global or specific massages to help create warmth, promote well-being and comfort.",https://massageboutik.com/en/massage-gels/44-biogel-muscular-pulmonary.html,new,CAD$9.89,In Stock,https://massageboutik.com/3803-large_default/biogel-muscular-pulmonary.jpg,,,"
						Les Soins Corporels l'Herbier
					"
Ma554,Biogel – Rich & Creamy,"Ideal for long lasting global or specific massages, our massage cream offers a fluid and silky smooth texture.",https://massageboutik.com/en/massage-products/50-biogel-rich-creamy.html,new,CAD$9.89,In Stock,https://massageboutik.com/3805-large_default/biogel-rich-creamy.jpg,,,"
						Les Soins Corporels l'Herbier
					"
Ma555,Paraffin Wax Beads - 1Lb,"Paraffin Wax Beads, ,
,Therabath's professional grade paraffin wax will leave your skin soft, deeply moisturized and healthy looking. Can be used in all paraffin wax baths.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/868-perle-de-cire-de-paraffine-vanille.html,new,CAD$8.99,In Stock,https://massageboutik.com/4461-large_default/perle-de-cire-de-paraffine-vanille.jpg,,,"
						Therabath 
					"
Ma556,Yoga Tune Up® - ROLLS Royce Collection,"The ultimate massage ball set, the ,ROLLS Royce Collection, includes everything a serious roller needs for myofascial release.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/896-yoga-tune-up-rolls-royce-collection.html,new,CAD$69.99,In Stock,https://massageboutik.com/3717-large_default/yoga-tune-up-rolls-royce-collection.jpg,,YB-RRC,"
						Yoga Tune Up
					"
Ma557,Gift package- Fruits & Vegetables washing soap,A beautiful gift package including a board and a soap to wash your fruits and vegetables.,https://massageboutik.com/en/home/853-ensemble-cadeau-savon-lave-fruits-loffrez.html,new,CAD$12.99,In Stock,https://massageboutik.com/3499-large_default/ensemble-cadeau-savon-lave-fruits-loffrez.jpg,,,"
						Aurélie Savonnerie artisanale
					"
Ma558,Gift Certificate - pack of 10,"Our best ambassadors are our loyal clients. ,
,Help them spreading the joy with these beautiful gift certificates. ,
,Avalaible in 4 beautiful designs.,
,Sold in packages of 10.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/1002-certificat-cadeaux-cheques-cadeaux-paquet-de-10.html,new,CAD$5.00,In Stock,https://massageboutik.com/4404-large_default/certificat-cadeaux-cheques-cadeaux-paquet-de-10.jpg,,CC-XX,
Ma559,Aroma candle for massage,"Aroma Candle,
,A delicate light, naturally subtle fragrances for soft sensations. To calm both body and mind. This candle offers you aromatic essences of plants and flowers in harmony with nature.,
,Qualities : 100% natural, non-polluting, moisturizing.",https://massageboutik.com/en/massage-candles/849-bougie-aroma-pour-massage-eucalyptus.html,new,CAD$13.00,In Stock,https://massageboutik.com/3473-large_default/bougie-aroma-pour-massage-eucalyptus.jpg,,,"
						Les Soins Corporels l'Herbier
					"
Ma560,Pedi Spa Nomad Table,"Our most versatile stationary table !,
,The Nomad Instant Multi is three tables in one. With two backrests, it can be quickly transformed from a massage table to a spa chair.,
,Perfect for a spa environment where several therapists work, the table features the Nomad Instant scissor construction for quick height adjustment.",https://massageboutik.com/en/massage-equipment/953-instant-with-back-rest-nomad-table.html,new,"CAD$1,595.00",In Stock,https://massageboutik.com/3991-large_default/instant-with-back-rest-nomad-table.jpg,,,"
						Nomad
					"
Ma561,Sheep's Milk Soap - Lavender & Chamomile,"Sheep's Milk Soap - Lavender and Chamomile ,
,This soap is made of pure vegetable oils, sheep's and goat's milk, enriched with apricot kernel oil, jojoba, shea butter and pure essential oils.",https://massageboutik.com/en/body-care/705-savon-du-pays-chasses-taches-90gr.html,new,CAD$6.50,In Stock,https://massageboutik.com/2982-large_default/savon-du-pays-chasses-taches-90gr.jpg,,ASA-0032,"
						Aurélie Savonnerie artisanale
					"
Ma562,"Aromasol Pin, sapin & Eucalyptus - Brume d'ambiance","Buy Aromasol Pin, sapin & Eucalyptus - Brume d'ambiance from Massage Boutik",https://massageboutik.com/en/mists-and-fragrance/741-aromasol-pin-sapin-eucalyptus-brume-d-ambiance.html,new,CAD$23.99,In Stock,https://massageboutik.com/3437-large_default/aromasol-pin-sapin-eucalyptus-brume-d-ambiance.jpg,,AROM270-1,"
						DeMonceaux
					"
Ma563,Ventilated washable protective mask - 2 layers,"Protective fabric mask made entirely in Canada by Allez Housses! (Even the fabric is Canadian!),
,If you are always hot, this mask is for you! It is made of ventilated fabric that allows you to ,stay cool while being protected,.,
,*FREE SHIPPING INCLUDED ON THIS PRODUCT ONLY*",https://massageboutik.com/en/shop-by-category-massage-boutik-products/814-masque-de-protection-lavable-2-epaisseurs.html,new,CAD$2.00,In Stock,https://massageboutik.com/3292-large_default/masque-de-protection-lavable-2-epaisseurs.jpg,,,"
						Allez Housses
					"
Ma564,Pair of waterproof vinyl pillowcase- bolster 6x12 inches,"Keep your customers comfortable and safe with these washable waterproof vinyl pillowcase covers.,
",https://massageboutik.com/en/shop-by-category-massage-boutik-products/817-paire-de-taies-en-vinyle-impermeable-traversin-6x12.html,new,CAD$19.99,In Stock,https://massageboutik.com/3299-large_default/paire-de-taies-en-vinyle-impermeable-traversin-6x12.jpg,,AH777S612-IMPER,"
						Allez Housses
					"
Ma565,Electric Powered Ergonomic Table - 3 Sections,"Massage & Esthetic, the best of both world!,
,This ergonomic massage table is fully electric powered to let you work on your clients, not on the table. ,
,Either you want it flat to give a massage or sitting up to make a facial or a reflexology, this table is all you need.",https://massageboutik.com/en/massage-table/682-electric-powered-ergonomic-table.html,new,"CAD$2,799.00",In Stock,https://massageboutik.com/4414-large_default/electric-powered-ergonomic-table.jpg,,,
Ma566,3 Piece cotton sheet set - Navy,"3 piece cotton sheet set,
,
,100% cotton, soft and extensible,
",https://massageboutik.com/en/massage-linen/656-3-piece-cotton-sheet-set.html,new,CAD$64.99,In Stock,https://massageboutik.com/2872-large_default/3-piece-cotton-sheet-set.jpg,,,"
						Allez Housses
					"
Ma567,Gift card $25,The perfect gift for everyone on your list!!,https://massageboutik.com/en/home/559-carte-cadeau.html,new,CAD$25.00,In Stock,https://massageboutik.com/2553-large_default/carte-cadeau.jpg,,,
Ma568,Love incense stick - 20 stick,"Boxe of 20 incenses sticks, Love fragrance.",https://massageboutik.com/en/incense/446-love-incense-stick-20-stick.html,new,CAD$3.00,In Stock,https://massageboutik.com/2455-large_default/love-incense-stick-20-stick.jpg,,ENCENS-SAC-24,
Ma569,Coussin de corps en billes de polystyrène - 8x60,Buy Coussin de corps en billes de polystyrène - 8x60 from Massage Boutik,https://massageboutik.com/en/massage-bolsters-and-cushions/407-coussin-de-corps-en-billes-de-polystyrene-8x60.html,new,CAD$99.99,In Stock,https://massageboutik.com/1006-large_default/coussin-de-corps-en-billes-de-polystyrene-8x60.jpg,,AH778GP860,"
						Allez Housses
					"
Ma570,NOMAD WOODEN STOOL WITH CASTERS,Buy NOMAD WOODEN STOOL WITH CASTERS from Massage Boutik,https://massageboutik.com/en/massage-equipment/397-tabouret-rond-en-bois-nomad.html,new,CAD$173.00,In Stock,https://massageboutik.com/961-large_default/tabouret-rond-en-bois-nomad.jpg,,3696-XXXX,"
						Nomad
					"
Ma571,Fabric squares 6x6 inches - 25 units,"Ideal as cloth, wipes, to take off make-up or to apply essential oil… etc.,
,MADE WITH PRIDE IN CANADA BY ALLEZHOUSSES!",https://massageboutik.com/en/body-care-accessories/556-fabric-squares-6x6-25-units.html,new,CAD$1.99,In Stock,https://massageboutik.com/2546-large_default/fabric-squares-6x6-25-units.jpg,,,"
						Allez Housses
					"
Ma572,Covers for 6X9 Shoulder Pillow,"Covers for shoulder pillows 6""X9"" comes in a set of 2",https://massageboutik.com/en/massage-equipment/393-covers-for-6x9-shoulder-pillow.html,new,CAD$9.99,In Stock,https://massageboutik.com/950-large_default/covers-for-6x9-shoulder-pillow.jpg,,AH777OE-TCX,"
						Allez Housses
					"
Ma573,6X12 Bolster Covers,Covers for buckwheat or foam 6'' X 12'' bolsters,https://massageboutik.com/en/massage-equipment/390-6x12-bolster-covers.html,new,CAD$14.99,In Stock,https://massageboutik.com/947-large_default/6x12-bolster-covers.jpg,,AH777S612-TCX,"
						Allez Housses
					"
Ma574,Housse pour appui-bras latéraux,Buy Housse pour appui-bras latéraux from Massage Boutik,https://massageboutik.com/en/massage-linen/381-housse-pour-appui-bras-lateraux.html,new,CAD$10.99,In Stock,https://massageboutik.com/926-large_default/housse-pour-appui-bras-lateraux.jpg,,AH700ABL-TCX,"
						Allez Housses
					"
Ma575,4 pcs Original Body Cushion for Pregnancy & Prone positioning,Buy 4 pcs Original Body Cushion for Pregnancy & Prone positioning from Massage Boutik,https://massageboutik.com/en/body-cushions-for-pregnancy-massage/375-4-pcs-original-body-cushion.html,new,CAD$699.99,In Stock,https://massageboutik.com/913-large_default/4-pcs-original-body-cushion.jpg,,BC450-2,
Ma576,Hot Shell Belt,"Nylon belt with lined pouch,
,Ideal for massage with hot shells",https://massageboutik.com/en/massage-shells/368-hot-shell-belt.html,new,CAD$24.99,In Stock,https://massageboutik.com/900-large_default/hot-shell-belt.jpg,,AH00CPQ-NOIR,"
						Allez Housses
					"
Ma577,Pregnancy cushion,Buy Pregnancy cushion from Massage Boutik,https://massageboutik.com/en/massage-equipment/374-pregnancy-cushion.html,new,CAD$299.99,In Stock,https://massageboutik.com/4524-large_default/pregnancy-cushion.jpg,,,
Ma578,Set of 8 bamboo sticks for oil massage,"Set of 8 bamboo sticks for oil massage,
,Environmentally friendly, 100% bamboo,
,Our bamboo is grown in Asia from renewable resources.,
,The components originate from India, Vietnam, China and the United States.",https://massageboutik.com/en/massage-bamboos/363-ens-de-8-bambous-pour-le-massage-a-l-huile.html,new,CAD$189.99,In Stock,https://massageboutik.com/897-large_default/ens-de-8-bambous-pour-le-massage-a-l-huile.jpg,,1001-CF,"
						Bamboo Fusion
					"
Ma579,Pressotherapy Socks - Cotton Knit,"Pressotherapy Socks ,
,A pair of cotton knit socks to put under the pressotherapy boots.",https://massageboutik.com/en/body-care/380-bas-de-pressotherapie-tricot-de-coton.html,new,CAD$14.99,In Stock,https://massageboutik.com/925-large_default/bas-de-pressotherapie-tricot-de-coton.jpg,,,"
						Allez Housses
					"
Ma580,Traversin vinyle 1/2 lune,Buy Traversin vinyle 1/2 lune from Massage Boutik,https://massageboutik.com/en/massage-bolsters-and-cushions/359-traversin-vinyle-12-lune.html,new,CAD$42.99,In Stock,https://massageboutik.com/888-large_default/traversin-vinyle-12-lune.jpg,,TRAV926DL-,
Ma581,Coussin appui-tête Mousse Mémoire Nomad,Buy Coussin appui-tête Mousse Mémoire Nomad from Massage Boutik,https://massageboutik.com/en/accessories-for-massage-table/357-coussin-appui-tete-mousse-memoire-nomad.html,new,CAD$146.00,In Stock,https://massageboutik.com/885-large_default/coussin-appui-tete-mousse-memoire-nomad.jpg,,,"
						Nomad
					"
